,KNAPPER,MATERIAL,DATACLASS,CORE.ID,ID,EVENT,EVENT_ID,ORIGINAL.MASS,MNF,CORTEX,CORTEX_VALUE,DORSALNUM,EXTPLAT,PLATTYPE,MAXLENGTH,MAXWIDTH,MAXTHICK,LENGTH,WIDTH,THICK,PLATWID,PLATTHICK,EXTANGLE,WEIGHT,SURFACE.AREA,CORTEX.AREA
12080,SHANNON MCPHERRON,FLINT,COMPSPLIT,1003,324,2,1003-2,2081,NA,1-10%,NA,0,,,43.24,30.8,9.71,0,0,0,0,0,0,10.2,NA,NA
12081,SHANNON MCPHERRON,FLINT,COMPFLAKE,1003,325,2,1003-2,2081,NA,40-60%,NA,2,SCAR,CORTICAL,43.43,27.08,8.34,36.48,27.14,6.55,20.57,11.9,52,7.6,NA,NA
12082,SHANNON MCPHERRON,FLINT,PROXFLAKE,1003,326,2,1003-2,2081,NA,10-40%,NA,3,SCAR,UNI,39.96,29.08,5.22,0,0,0,10.15,2.55,70,6.3,NA,NA
12083,SHANNON MCPHERRON,FLINT,DISTFLAKE,1003,327,2,1003-2,2081,NA,0%,NA,0,,,41.57,17.99,4.81,0,0,0,0,0,0,5.4,NA,NA
12084,SHANNON MCPHERRON,FLINT,ANGFRAG,1003,328,2,1003-2,2081,NA,10-40%,NA,0,,,36.77,27.66,15.17,0,0,0,0,0,0,13.6,NA,NA
12085,SHANNON MCPHERRON,FLINT,COMPFLAKE,1003,329,2,1003-2,2081,NA,40-60%,NA,1,CORTICAL,UNI,36.45,26.31,6.71,28.38,22.73,3.47,17.57,6.07,66,4.6,NA,NA
12086,SHANNON MCPHERRON,FLINT,COMPFLAKE,1003,330,2,1003-2,2081,NA,60-90%,NA,0,CORTICAL,CORTICAL,36.08,25.26,7.71,28.83,26.43,6.49,12.25,2.68,2.57,5.7,NA,NA
12087,SHANNON MCPHERRON,FLINT,COMPSPLIT,1003,331,2,1003-2,2081,NA,0%,NA,0,,,37.51,28.31,6.07,0,0,0,0,0,0,5.4,NA,NA
12088,SHANNON MCPHERRON,FLINT,COMPFLAKE,1003,332,2,1003-2,2081,NA,40-60%,NA,2,SCAR,UNI,34.99,21.39,8.97,26.62,18.13,7.57,15.05,3.36,0,4.3,NA,NA
12089,SHANNON MCPHERRON,FLINT,BROKFLAKE,1003,333,2,1003-2,2081,NA,0%,NA,0,,,29.88,10.59,5.71,0,0,0,0,0,0,1.6,NA,NA
12090,SHANNON MCPHERRON,FLINT,COMPFLAKE,1003,334,2,1003-2,2081,NA,90-99%,NA,0,CORTICAL,CORTICAL,25.15,18.94,10.08,19.86,20.76,5.62,0,0,0,2.8,NA,NA
12091,SHANNON MCPHERRON,FLINT,DISTFLAKE,1003,335,2,1003-2,2081,NA,0%,NA,0,,,30.22,19.12,2.44,0,0,0,0,0,0,1.3,NA,NA
12092,SHANNON MCPHERRON,FLINT,BROKFLAKE,1003,336,2,1003-2,2081,NA,0%,NA,0,,,30.5,12.72,5.91,0,0,0,0,0,0,1.5,NA,NA
12093,SHANNON MCPHERRON,FLINT,BROKFLAKE,1003,337,2,1003-2,2081,NA,100%,NA,0,,,26.44,8.05,3.85,0,0,0,0,0,0,0.6,NA,NA
12094,SHANNON MCPHERRON,FLINT,COMPFLAKE,1003,338,2,1003-2,2081,NA,0%,NA,1,SCAR,CORTICAL,33.25,13.9,2.47,20.82,11.51,1.39,13.95,2.56,61,0.7,NA,NA
12095,SHANNON MCPHERRON,FLINT,COMPFLAKE,1003,299,3,1003-3,2081,NA,10-40%,NA,5,SCAR,DIHEDRAL,71.39,60.69,20.42,59.64,52.87,18.86,45.4,13.87,72,74.1,NA,NA
12096,SHANNON MCPHERRON,FLINT,COMPFLAKE,1003,300,3,1003-3,2081,NA,40-60%,NA,3,CORTICAL,UNI,91.19,62.98,9.34,73.87,68.43,5.54,65.44,8.77,80,43.6,NA,NA
12097,SHANNON MCPHERRON,FLINT,COMPFLAKE,1003,301,3,1003-3,2081,NA,40-60%,NA,2,CORTICAL,UNI,57.69,40.17,11.42,54.8,38.94,9.09,14.41,8.53,70,22.6,NA,NA
12098,SHANNON MCPHERRON,FLINT,COMPFLAKE,1003,302,3,1003-3,2081,NA,90-99%,NA,0,SCAR,CORTICAL,75.02,54.72,28.09,69.54,47.73,26.41,23.77,11.28,0,85.9,NA,NA
12099,SHANNON MCPHERRON,FLINT,COMPFLAKE,1003,303,3,1003-3,2081,NA,1-10%,NA,2,SCAR,DIHEDRAL,54.02,42.19,5.99,52.13,31.69,5.11,25.59,4.93,62,14.4,NA,NA
12100,SHANNON MCPHERRON,FLINT,PROXFLAKE,1003,304,3,1003-3,2081,NA,40-60%,NA,1,CORTICAL,UNI,68.12,35.74,9.64,0,0,0,33.47,7.4,77,14.7,NA,NA
12101,SHANNON MCPHERRON,FLINT,COMPFLAKE,1003,305,3,1003-3,2081,NA,90-99%,NA,0,CORTICAL,SCAR,79.11,38.75,10.71,49.47,41.64,6.41,53.76,6.67,70,18.6,NA,NA
12102,SHANNON MCPHERRON,FLINT,COMPFLAKE,1003,306,3,1003-3,2081,NA,10-40%,NA,3,SCAR,UNI,58.89,37.76,11.04,57,34.78,11.22,11.55,5.42,0,27.2,NA,NA
12103,SHANNON MCPHERRON,FLINT,COMPFLAKE,1003,307,3,1003-3,2081,NA,40-60%,NA,2,CORTICAL,DIHEDRAL,55.24,34.96,11.75,53.67,33.35,9.15,15.1,6.28,0,25.8,NA,NA
12104,SHANNON MCPHERRON,FLINT,COMPFLAKE,1003,308,3,1003-3,2081,NA,40-60%,NA,1,CORTICAL,UNI,55.5,22.07,13.14,52.49,20.38,11.79,19.24,11.31,0,12.8,NA,NA
12105,SHANNON MCPHERRON,FLINT,ANGFRAG,1003,309,3,1003-3,2081,NA,40-60%,NA,0,,,46.11,31.47,24.21,0,0,0,0,0,0,17.9,NA,NA
12106,SHANNON MCPHERRON,FLINT,DISTFLAKE,1003,310,3,1003-3,2081,NA,40-60%,NA,0,,,43.24,34.9,11.28,0,0,0,0,0,0,12.7,NA,NA
12107,SHANNON MCPHERRON,FLINT,PROXFLAKE,1003,311,3,1003-3,2081,NA,40-60%,NA,0,CORTICAL,UNI,33.2,31.07,8.37,0,0,0,16.65,4.07,90,5.5,NA,NA
12108,SHANNON MCPHERRON,FLINT,DISTFLAKE,1003,312,3,1003-3,2081,NA,1-10%,NA,0,,,33.96,13.41,1.79,0,0,0,0,0,0,1,NA,NA
12109,SHANNON MCPHERRON,FLINT,DISTFLAKE,1003,313,3,1003-3,2081,NA,10-40%,NA,0,,,26.01,9.78,5.69,0,0,0,0,0,0,0.7,NA,NA
12110,SHANNON MCPHERRON,FLINT,COMPFLAKE,1003,314,3,1003-3,2081,NA,0%,NA,2,SCAR,UNI,27.86,11.89,4.4,27.59,11.3,3.89,6.23,1.91,72,1.6,NA,NA
12111,SHANNON MCPHERRON,FLINT,ANGFRAG,1003,315,3,1003-3,2081,NA,1-10%,NA,0,,,78.43,55.79,33.89,0,0,0,0,0,0,107.4,NA,NA
12112,SHANNON MCPHERRON,FLINT,ANGFRAG,1003,316,3,1003-3,2081,NA,10-40%,NA,0,,,86.58,71.88,31.56,0,0,0,0,0,0,185.1,NA,NA
12113,SHANNON MCPHERRON,FLINT,COMPFLAKE,1003,317,3,1003-3,2081,NA,1-10%,NA,4,CORTICAL,UNI,65.49,28.68,11.09,61.08,26.32,9.66,16.45,8.3,70,21.3,NA,NA
12114,SHANNON MCPHERRON,FLINT,COMPFLAKE,1003,318,3,1003-3,2081,NA,10-40%,NA,3,SCAR,UNI,46.39,32.31,9.67,45.27,31.65,9.11,10.09,2.25,72,15.6,NA,NA
12115,SHANNON MCPHERRON,FLINT,COMPFLAKE,1003,319,3,1003-3,2081,NA,40-60%,NA,1,CORTICAL,UNI,74.19,41.49,20.7,66.59,40.32,16.18,31.82,8.05,73,46.1,NA,NA
12116,SHANNON MCPHERRON,FLINT,COMPFLAKE,1003,320,3,1003-3,2081,NA,10-40%,NA,5,SCAR,UNI,66.74,45.56,18.58,59.28,44.76,17.37,24.37,11.92,0,71.5,NA,NA
12117,SHANNON MCPHERRON,FLINT,COMPFLAKE,1003,321,3,1003-3,2081,NA,10-40%,NA,5,SCAR,SCAR,92.77,67.46,15.4,66.48,72.76,16.05,62.1,11.35,74,107.4,NA,NA
12118,SHANNON MCPHERRON,FLINT,COMPFLAKE,1003,322,3,1003-3,2081,NA,0%,NA,3,SCAR,UNI,46.57,29.56,11.16,36.99,28.29,7.5,32.66,10.02,66,11.9,NA,NA
12119,SHANNON MCPHERRON,FLINT,BROKFLAKE,1003,323,3,1003-3,2081,NA,60-90%,NA,0,,,57.55,24.94,17.29,0,0,0,0,0,0,18.2,NA,NA
12120,SHANNON MCPHERRON,FLINT,COMPSPLIT,1003,324,3,1003-3,2081,NA,1-10%,NA,0,,,43.24,30.8,9.71,0,0,0,0,0,0,10.2,NA,NA
12121,SHANNON MCPHERRON,FLINT,COMPFLAKE,1003,325,3,1003-3,2081,NA,40-60%,NA,2,SCAR,CORTICAL,43.43,27.08,8.34,36.48,27.14,6.55,20.57,11.9,52,7.6,NA,NA
12122,SHANNON MCPHERRON,FLINT,PROXFLAKE,1003,326,3,1003-3,2081,NA,10-40%,NA,3,SCAR,UNI,39.96,29.08,5.22,0,0,0,10.15,2.55,70,6.3,NA,NA
12123,SHANNON MCPHERRON,FLINT,DISTFLAKE,1003,327,3,1003-3,2081,NA,0%,NA,0,,,41.57,17.99,4.81,0,0,0,0,0,0,5.4,NA,NA
12124,SHANNON MCPHERRON,FLINT,ANGFRAG,1003,328,3,1003-3,2081,NA,10-40%,NA,0,,,36.77,27.66,15.17,0,0,0,0,0,0,13.6,NA,NA
12125,SHANNON MCPHERRON,FLINT,COMPFLAKE,1003,329,3,1003-3,2081,NA,40-60%,NA,1,CORTICAL,UNI,36.45,26.31,6.71,28.38,22.73,3.47,17.57,6.07,66,4.6,NA,NA
12126,SHANNON MCPHERRON,FLINT,COMPFLAKE,1003,330,3,1003-3,2081,NA,60-90%,NA,0,CORTICAL,CORTICAL,36.08,25.26,7.71,28.83,26.43,6.49,12.25,2.68,2.57,5.7,NA,NA
12127,SHANNON MCPHERRON,FLINT,COMPSPLIT,1003,331,3,1003-3,2081,NA,0%,NA,0,,,37.51,28.31,6.07,0,0,0,0,0,0,5.4,NA,NA
12128,SHANNON MCPHERRON,FLINT,COMPFLAKE,1003,332,3,1003-3,2081,NA,40-60%,NA,2,SCAR,UNI,34.99,21.39,8.97,26.62,18.13,7.57,15.05,3.36,0,4.3,NA,NA
12129,SHANNON MCPHERRON,FLINT,BROKFLAKE,1003,333,3,1003-3,2081,NA,0%,NA,0,,,29.88,10.59,5.71,0,0,0,0,0,0,1.6,NA,NA
12130,SHANNON MCPHERRON,FLINT,COMPFLAKE,1003,334,3,1003-3,2081,NA,90-99%,NA,0,CORTICAL,CORTICAL,25.15,18.94,10.08,19.86,20.76,5.62,0,0,0,2.8,NA,NA
12131,SHANNON MCPHERRON,FLINT,DISTFLAKE,1003,335,3,1003-3,2081,NA,0%,NA,0,,,30.22,19.12,2.44,0,0,0,0,0,0,1.3,NA,NA
12132,SHANNON MCPHERRON,FLINT,BROKFLAKE,1003,336,3,1003-3,2081,NA,0%,NA,0,,,30.5,12.72,5.91,0,0,0,0,0,0,1.5,NA,NA
12133,SHANNON MCPHERRON,FLINT,BROKFLAKE,1003,337,3,1003-3,2081,NA,100%,NA,0,,,26.44,8.05,3.85,0,0,0,0,0,0,0.6,NA,NA
12134,SHANNON MCPHERRON,FLINT,COMPFLAKE,1003,338,3,1003-3,2081,NA,0%,NA,1,SCAR,CORTICAL,33.25,13.9,2.47,20.82,11.51,1.39,13.95,2.56,61,0.7,NA,NA
12135,SHANNON MCPHERRON,FLINT,ANGFRAG,1003,339,3,1003-3,2081,NA,40-60%,NA,0,,,99.18,75.64,50.82,0,0,0,0,0,0,30.7,NA,NA
12136,SHANNON MCPHERRON,FLINT,ANGFRAG,1003,340,3,1003-3,2081,NA,40-60%,NA,0,,,87.64,43.23,32.59,0,0,0,0,0,0,167.1,NA,NA
12137,SHANNON MCPHERRON,FLINT,CORE,1003,341,3,1003-3,2081,NA,10-40%,NA,3,,,81.65,69.51,38.13,0,0,0,0,0,0,201.3,NA,NA
12138,SHANNON MCPHERRON,FLINT,COMPFLAKE,1003,342,3,1003-3,2081,NA,0%,NA,4,SCAR,UNI,83.96,55.25,16.95,80.36,55.45,8.38,32.37,8.27,71,48.6,NA,NA
12139,SHANNON MCPHERRON,FLINT,COMPFLAKE,1003,343,3,1003-3,2081,NA,1-10%,NA,4,NA,CRUSHED,62.85,25.67,19.32,62.56,25.31,17.96,0,0,0,21.4,NA,NA
12140,SHANNON MCPHERRON,FLINT,COMPFLAKE,1003,344,3,1003-3,2081,NA,10-40%,NA,3,CORTICAL,CORTICAL,57.08,31.08,14.41,52.61,28.53,12,24.75,16.71,64,34.2,NA,NA
12141,SHANNON MCPHERRON,FLINT,COMPFLAKE,1003,345,3,1003-3,2081,NA,10-40%,NA,2,SCAR,CORTICAL,36.64,29.93,7.85,34.15,28.84,8.41,23.1,8.53,66,8.8,NA,NA
12142,SHANNON MCPHERRON,FLINT,COMPFLAKE,1003,346,3,1003-3,2081,NA,10-40%,NA,4,SCAR,UNI,75.57,36.86,15.3,60.32,35.21,13.6,29.78,10.28,77,44.9,NA,NA
12143,SHANNON MCPHERRON,FLINT,COMPFLAKE,1003,347,3,1003-3,2081,NA,0%,NA,3,SCAR,UNI,62.57,62.57,21.6,56.09,48.75,12.28,17.84,12.95,62,36,NA,NA
12144,SHANNON MCPHERRON,FLINT,BROKFLAKE,1003,348,3,1003-3,2081,NA,1-10%,NA,0,,,56.84,30.62,4.51,0,0,0,0,0,0,8.6,NA,NA
12145,SHANNON MCPHERRON,FLINT,COMPFLAKE,1003,349,3,1003-3,2081,NA,10-40%,NA,4,CORTICAL,CORTICAL,48.32,32.97,10.97,42.99,28.62,10.1,22.37,6.83,72,15.6,NA,NA
12146,SHANNON MCPHERRON,FLINT,COMPFLAKE,1003,350,3,1003-3,2081,NA,10-40%,NA,1,CORTICAL,CORTICAL,58.46,31.33,14.91,56.63,30.47,13.83,11.51,3.77,80,16,NA,NA
12147,SHANNON MCPHERRON,FLINT,PROXFLAKE,1003,351,3,1003-3,2081,NA,10-40%,NA,1,CORTICAL,CORTICAL,36.47,33.34,9.86,0,0,0,15.82,8.91,63,10.8,NA,NA
12148,SHANNON MCPHERRON,FLINT,COMPFLAKE,1003,352,3,1003-3,2081,NA,10-40%,NA,1,CORTICAL,UNI,45.21,20.1,11.57,31.86,19.59,7.16,25.23,8.89,0,6.2,NA,NA
12149,SHANNON MCPHERRON,FLINT,PROXFLAKE,1003,353,3,1003-3,2081,NA,0%,NA,2,NA,CRUSHED,30.79,23.44,6.67,0,0,0,0,0,0,3.2,NA,NA
12150,SHANNON MCPHERRON,FLINT,COMPFLAKE,1003,354,3,1003-3,2081,NA,0%,NA,3,SCAR,UNI,45.19,31.59,5.22,29.4,29.9,3.59,18.16,5.24,56,6.8,NA,NA
12151,SHANNON MCPHERRON,FLINT,COMPFLAKE,1003,355,3,1003-3,2081,NA,1-10%,NA,3,SCAR,CORTICAL,39.04,26.98,10.2,32.03,27.3,10.38,11.78,5.12,74,11.1,NA,NA
12152,SHANNON MCPHERRON,FLINT,PROXFLAKE,1003,356,3,1003-3,2081,NA,10-40%,NA,2,CORTICAL,CORTICAL,31.71,17.07,14.35,0,0,0,15.33,7.09,0,7.6,NA,NA
12153,SHANNON MCPHERRON,FLINT,COMPFLAKE,1003,357,3,1003-3,2081,NA,0%,NA,3,SCAR,UNI,32.74,21.99,5.84,27.5,22.04,5.62,11.81,3.72,46,4.1,NA,NA
12154,SHANNON MCPHERRON,FLINT,COMPFLAKE,1003,358,3,1003-3,2081,NA,0%,NA,2,SCAR,UNI,39.63,26.64,6.92,31.82,27.12,5.58,27.4,0,0,5.5,NA,NA
12155,SHANNON MCPHERRON,FLINT,BROKFLAKE,1003,359,3,1003-3,2081,NA,0%,NA,0,,,35.06,20.83,2.28,0,0,0,0,0,0,1,NA,NA
12156,SHANNON MCPHERRON,FLINT,BROKFLAKE,1003,360,3,1003-3,2081,NA,0%,NA,0,,,28.75,19.34,9.39,0,0,0,0,0,0,3.5,NA,NA
12157,SHANNON MCPHERRON,FLINT,ANGFRAG,1003,361,3,1003-3,2081,NA,40-60%,NA,0,,,27.38,15.38,9.82,0,0,0,0,0,0,4.4,NA,NA
12158,SHANNON MCPHERRON,FLINT,BROKFLAKE,1003,362,3,1003-3,2081,NA,10-40%,NA,0,,,27.49,12.87,5.32,0,0,0,0,0,0,1.8,NA,NA
12159,SHANNON MCPHERRON,FLINT,COMPFLAKE,1003,363,3,1003-3,2081,NA,1-10%,NA,3,SCAR,CORTICAL,26.01,14.77,7.99,26.03,11.25,4.69,4.72,1.27,76,2.4,NA,NA
12160,SHANNON MCPHERRON,FLINT,BROKFLAKE,1003,364,3,1003-3,2081,NA,0%,NA,0,,,25.85,15.49,8.45,0,0,0,0,0,0,1.9,NA,NA
12161,SHANNON MCPHERRON,FLINT,CORE,1004,365,0,1004-0,608.6,NA,100%,NA,0,,,123.46,88.15,50,0,0,0,0,0,0,608.6,NA,NA
12162,SHANNON MCPHERRON,FLINT,CORE,1004,366,1,1004-1,608.6,NA,N/A,NA,4,,,80.45,75.21,45.67,0,0,0,0,0,0,293.7,NA,NA
12163,SHANNON MCPHERRON,FLINT,CORE,1004,367,2,1004-2,608.6,NA,N/A,NA,6,,,69.55,57.87,39.1,0,0,0,0,0,0,146.8,NA,NA
12164,SHANNON MCPHERRON,FLINT,CORE,1004,368,3,1004-3,608.6,NA,0%,NA,9,,,56.14,36.6,30.7,0,0,0,0,0,0,57.4,NA,NA
12165,SHANNON MCPHERRON,FLINT,ANGFRAG,1004,369,1,1004-1,608.6,NA,40-60%,NA,0,,,105.64,49.91,37.77,0,0,0,0,0,0,184.6,NA,NA
12166,SHANNON MCPHERRON,FLINT,COMPFLAKE,1004,370,1,1004-1,608.6,NA,40-60%,NA,4,SCAR,UNI,65.22,36.74,17.36,58.66,34.88,17.1,22.54,14.16,59,39.8,NA,NA
12167,SHANNON MCPHERRON,FLINT,COMPFLAKE,1004,371,1,1004-1,608.6,NA,10-40%,NA,2,CORTICAL,UNI,54.16,36.79,8.27,47.7,33.86,5.57,22.23,3.55,78,17.1,NA,NA
12168,SHANNON MCPHERRON,FLINT,COMPFLAKE,1004,372,1,1004-1,608.6,NA,60-90%,NA,0,CORTICAL,UNI,52.44,32.09,16.09,41.04,24.67,18.07,0,0,0,25.7,NA,NA
12169,SHANNON MCPHERRON,FLINT,COMPFLAKE,1004,373,1,1004-1,608.6,NA,40-60%,NA,3,CORTICAL,UNI,49.02,28.35,19.53,45.62,24.97,17.53,0,0,0,23.1,NA,NA
12170,SHANNON MCPHERRON,FLINT,COMPFLAKE,1004,374,1,1004-1,608.6,NA,10-40%,NA,1,SCAR,CRUSHED,40.3,27.83,4.6,38.91,27.28,3.39,0,0,0,5.9,NA,NA
12171,SHANNON MCPHERRON,FLINT,COMPFLAKE,1004,375,1,1004-1,608.6,NA,60-90%,NA,1,NA,CRUSHED,28.29,9.7,6,28.21,9.71,5.89,0,0,0,1.1,NA,NA
12172,SHANNON MCPHERRON,FLINT,DISTFLAKE,1004,376,1,1004-1,608.6,NA,10-40%,NA,0,,,28.6,28.6,4.56,0,0,0,0,0,0,0.9,NA,NA
12173,SHANNON MCPHERRON,FLINT,ANGFRAG,1004,369,2,1004-2,608.6,NA,40-60%,NA,0,,,105.64,49.91,37.77,0,0,0,0,0,0,184.6,NA,NA
12174,SHANNON MCPHERRON,FLINT,COMPFLAKE,1004,370,2,1004-2,608.6,NA,40-60%,NA,4,SCAR,UNI,65.22,36.74,17.36,58.66,34.88,17.1,22.54,14.16,59,39.8,NA,NA
12175,SHANNON MCPHERRON,FLINT,COMPFLAKE,1004,371,2,1004-2,608.6,NA,10-40%,NA,2,CORTICAL,UNI,54.16,36.79,8.27,47.7,33.86,5.57,22.23,3.55,78,17.1,NA,NA
12176,SHANNON MCPHERRON,FLINT,COMPFLAKE,1004,372,2,1004-2,608.6,NA,60-90%,NA,0,CORTICAL,UNI,52.44,32.09,16.09,41.04,24.67,18.07,0,0,0,25.7,NA,NA
12177,SHANNON MCPHERRON,FLINT,COMPFLAKE,1004,373,2,1004-2,608.6,NA,40-60%,NA,3,CORTICAL,UNI,49.02,28.35,19.53,45.62,24.97,17.53,0,0,0,23.1,NA,NA
12178,SHANNON MCPHERRON,FLINT,COMPFLAKE,1004,374,2,1004-2,608.6,NA,10-40%,NA,1,SCAR,CRUSHED,40.3,27.83,4.6,38.91,27.28,3.39,0,0,0,5.9,NA,NA
12179,SHANNON MCPHERRON,FLINT,COMPFLAKE,1004,375,2,1004-2,608.6,NA,60-90%,NA,1,NA,CRUSHED,28.29,9.7,6,28.21,9.71,5.89,0,0,0,1.1,NA,NA
12180,SHANNON MCPHERRON,FLINT,DISTFLAKE,1004,376,2,1004-2,608.6,NA,10-40%,NA,0,,,28.6,28.6,4.56,0,0,0,0,0,0,0.9,NA,NA
12181,SHANNON MCPHERRON,FLINT,COMPFLAKE,1004,377,2,1004-2,608.6,NA,10-40%,NA,3,CORTICAL,CORTICAL,63.06,43.99,22.98,52.87,41.64,14.24,14.24,31.29,11.43,47.2,NA,NA
12182,SHANNON MCPHERRON,FLINT,COMPFLAKE,1004,378,2,1004-2,608.6,NA,10-40%,NA,3,CORTICAL,UNI,53.67,48.12,10.15,47.77,45.03,8.3,17.96,4.28,72,29,NA,NA
12183,SHANNON MCPHERRON,FLINT,COMPFLAKE,1004,379,2,1004-2,608.6,NA,90-99%,NA,0,CORTICAL,UNI,49.01,46.42,22.8,46.35,42.28,21.73,17.88,7.86,0,37.3,NA,NA
12184,SHANNON MCPHERRON,FLINT,COMPFLAKE,1004,380,2,1004-2,608.6,NA,40-60%,NA,1,CORTICAL,DIHEDRAL,40.94,18.15,6.12,40.01,15.84,4.02,14.93,4.89,61,3.5,NA,NA
12185,SHANNON MCPHERRON,FLINT,COMPFLAKE,1004,381,2,1004-2,608.6,NA,40-60%,NA,1,CORTICAL,PUNCTIFORM,37.29,27.22,6.17,30.82,28.35,3.97,0,0,0,4.5,NA,NA
12186,SHANNON MCPHERRON,FLINT,COMPFLAKE,1004,382,2,1004-2,608.6,NA,60-90%,NA,1,CORTICAL,UNI,35.57,12.35,9.38,34.92,11.01,8.58,4.88,2.25,0,3.6,NA,NA
12187,SHANNON MCPHERRON,FLINT,BROKFLAKE,1004,383,2,1004-2,608.6,NA,0%,NA,0,,,33.73,10.25,2.6,0,0,0,0,0,0,0.9,NA,NA
12188,SHANNON MCPHERRON,FLINT,COMPFLAKE,1004,384,2,1004-2,608.6,NA,40-60%,NA,1,CORTICAL,PUNCTIFORM,29.53,16.21,5.1,29.5,15.65,2.51,0,0,0,1.5,NA,NA
12189,SHANNON MCPHERRON,FLINT,DISTFLAKE,1004,385,2,1004-2,608.6,NA,10-40%,NA,0,,,27.29,17.9,3.4,0,0,0,0,0,0,1.3,NA,NA
12190,SHANNON MCPHERRON,FLINT,ANGFRAG,1004,386,2,1004-2,608.6,NA,10-40%,NA,0,,,27.05,16.24,6.36,0,0,0,0,0,0,1.9,NA,NA
12191,SHANNON MCPHERRON,FLINT,ANGFRAG,1004,369,3,1004-3,608.6,NA,40-60%,NA,0,,,105.64,49.91,37.77,0,0,0,0,0,0,184.6,NA,NA
12192,SHANNON MCPHERRON,FLINT,COMPFLAKE,1004,370,3,1004-3,608.6,NA,40-60%,NA,4,SCAR,UNI,65.22,36.74,17.36,58.66,34.88,17.1,22.54,14.16,59,39.8,NA,NA
12193,SHANNON MCPHERRON,FLINT,COMPFLAKE,1004,371,3,1004-3,608.6,NA,10-40%,NA,2,CORTICAL,UNI,54.16,36.79,8.27,47.7,33.86,5.57,22.23,3.55,78,17.1,NA,NA
12194,SHANNON MCPHERRON,FLINT,COMPFLAKE,1004,372,3,1004-3,608.6,NA,60-90%,NA,0,CORTICAL,UNI,52.44,32.09,16.09,41.04,24.67,18.07,0,0,0,25.7,NA,NA
12195,SHANNON MCPHERRON,FLINT,COMPFLAKE,1004,373,3,1004-3,608.6,NA,40-60%,NA,3,CORTICAL,UNI,49.02,28.35,19.53,45.62,24.97,17.53,0,0,0,23.1,NA,NA
12196,SHANNON MCPHERRON,FLINT,COMPFLAKE,1004,374,3,1004-3,608.6,NA,10-40%,NA,1,SCAR,CRUSHED,40.3,27.83,4.6,38.91,27.28,3.39,0,0,0,5.9,NA,NA
12197,SHANNON MCPHERRON,FLINT,COMPFLAKE,1004,375,3,1004-3,608.6,NA,60-90%,NA,1,NA,CRUSHED,28.29,9.7,6,28.21,9.71,5.89,0,0,0,1.1,NA,NA
12198,SHANNON MCPHERRON,FLINT,DISTFLAKE,1004,376,3,1004-3,608.6,NA,10-40%,NA,0,,,28.6,28.6,4.56,0,0,0,0,0,0,0.9,NA,NA
12199,SHANNON MCPHERRON,FLINT,COMPFLAKE,1004,377,3,1004-3,608.6,NA,10-40%,NA,3,CORTICAL,CORTICAL,63.06,43.99,22.98,52.87,41.64,14.24,14.24,31.29,11.43,47.2,NA,NA
12200,SHANNON MCPHERRON,FLINT,COMPFLAKE,1004,378,3,1004-3,608.6,NA,10-40%,NA,3,CORTICAL,UNI,53.67,48.12,10.15,47.77,45.03,8.3,17.96,4.28,72,29,NA,NA
12201,SHANNON MCPHERRON,FLINT,COMPFLAKE,1004,379,3,1004-3,608.6,NA,90-99%,NA,0,CORTICAL,UNI,49.01,46.42,22.8,46.35,42.28,21.73,17.88,7.86,0,37.3,NA,NA
12202,SHANNON MCPHERRON,FLINT,COMPFLAKE,1004,380,3,1004-3,608.6,NA,40-60%,NA,1,CORTICAL,DIHEDRAL,40.94,18.15,6.12,40.01,15.84,4.02,14.93,4.89,61,3.5,NA,NA
12203,SHANNON MCPHERRON,FLINT,COMPFLAKE,1004,381,3,1004-3,608.6,NA,40-60%,NA,1,CORTICAL,PUNCTIFORM,37.29,27.22,6.17,30.82,28.35,3.97,0,0,0,4.5,NA,NA
12204,SHANNON MCPHERRON,FLINT,COMPFLAKE,1004,382,3,1004-3,608.6,NA,60-90%,NA,1,CORTICAL,UNI,35.57,12.35,9.38,34.92,11.01,8.58,4.88,2.25,0,3.6,NA,NA
12205,SHANNON MCPHERRON,FLINT,BROKFLAKE,1004,383,3,1004-3,608.6,NA,0%,NA,0,,,33.73,10.25,2.6,0,0,0,0,0,0,0.9,NA,NA
12206,SHANNON MCPHERRON,FLINT,COMPFLAKE,1004,384,3,1004-3,608.6,NA,40-60%,NA,1,CORTICAL,PUNCTIFORM,29.53,16.21,5.1,29.5,15.65,2.51,0,0,0,1.5,NA,NA
12207,SHANNON MCPHERRON,FLINT,DISTFLAKE,1004,385,3,1004-3,608.6,NA,10-40%,NA,0,,,27.29,17.9,3.4,0,0,0,0,0,0,1.3,NA,NA
12208,SHANNON MCPHERRON,FLINT,ANGFRAG,1004,386,3,1004-3,608.6,NA,10-40%,NA,0,,,27.05,16.24,6.36,0,0,0,0,0,0,1.9,NA,NA
12209,SHANNON MCPHERRON,FLINT,COMPFLAKE,1004,387,3,1004-3,608.6,NA,1-10%,NA,5,CORTICAL,UNI,58.64,41.39,11.82,49.48,36.44,11.81,23.53,6.51,84,27.7,NA,NA
12210,SHANNON MCPHERRON,FLINT,COMPFLAKE,1004,388,3,1004-3,608.6,NA,10-40%,NA,2,SCAR,SCAR,41.7,34.83,7.14,34.38,31.18,4.18,26.73,6.88,63,10.1,NA,NA
